OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
947b3e70ef178b45dc924b81971ebe1f,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.999980183
dd9ef3d46ff6bcf205da6ef7475cd7cb,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
24cdef3aa5248d0e343f213a103cb4e2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Xanthobacteraceae,NA,0.998384429
6ee5aaa2a3d2f94dbc5cb6791763ed00,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999805489
6b4f018a52c8ad5ef4c3782c59bc9556,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales, Micromonosporaceae,NA,0.999962672
f2a23f65f8db588788d6c5b4b349b421,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales, uncultured,NA,0.999944558
5c4ebb6a3f38b19b5eb9498473b21bef,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999999999
464082b49e9eb47759fafa46d50cfe22,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Elsterales, uncultured,NA,0.999856063
c931ccc0c90a49864a9fddaa46e48440,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,NA,0.999980812
4825f185706ec4f6ce9b28738182fa87,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999960218
d4c398605d145673b54b9fda57ce159f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, BIrii41,NA,0.99999999
e9014bc213399e131bca853c096349f1,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales, Micrococcaceae,NA,0.999999357
33b3ff67cd3463809c41c5ca89e9f27b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,NA,0.999999611
d8b5f838bcfb15d68eeca0fe31eda988,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.995751931
c571221d9dddbddee7c4dd912633cd8c,D_0__Bacteria,NA,NA,NA,NA,NA,0.972268691
6f1e0a0af09f51ab60767fa00bd20c85,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.924208517
d78449280f8fb65dc79b5e9a6784b47b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999961633
4e9fac10acf57931a3aedef26d024caa,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,NA,0.992216587
8f0ba227750135f8079c50ae29f6f6e2,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,NA,0.999998518
ebde9c587bff7f965aac48486e9d905d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.996910059
d60e24a2d5fe8a690bdb2661b61c5d30,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.975989225
9c3d8e9a7b484f340126d9b333328f38,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.998723264
f386b0af044f79a7611c89d1ef740516,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, uncultured,NA,0.993894231
f7d0f94e2b82de88083a62f8a35c0ce8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999989543
fa5349da49884d394348aca2b1122ce1,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,NA,0.999960525
14d29be86ffb41acf9a26671164aaf53,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,NA,NA,0.999997316
f42aedf2bdd13d57ab83abcedfd3e0b2,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,NA,0.999998395
112fd2823e34401464b7d5a8dd0b6b22,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales, NS11-12 marine group,NA,0.999228823
a5f0a289cd99426600c53d08679bb21a,D_0__Bacteria,NA,NA,NA,NA,NA,0.954358182
3bb310875ae2c5782224f7ac8a6f5b19,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micromonosporales, Micromonosporaceae,NA,0.999964569
edb6ceb66b717d0692f0bdf41a959011,D_0__Bacteria,NA,NA,NA,NA,NA,0.944320352
ea9d62f4268d074a6c5461c7b5d25848,D_0__Bacteria,D_1__Patescibacteria,D_2__Gracilibacteria,D_3__Absconditabacteriales (SR1),NA,NA,1
0a0fd99ea365c6b8ad52b2f38acc72af,Unassigned,NA,NA,NA,NA,NA,0.846749638
6d631b89505eb8320ceb7279e9da06d1,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Ruminococcaceae,NA,0.999970649
b0f0696cf64e555a880e54b2c9f789e4,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Family XI,NA,0.947141202
9d0230c2f1361b1312865694446f3586,D_0__Bacteria,NA,NA,NA,NA,NA,0.914503307
c0640ae8bda0dbf5cf97966808865cba,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,NA,0.998927572
9c9e5e1de7ac5c7326aa1626ac60c74d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.99659482
37482d37057fdb4b2c4098ffa5965aa8,D_0__Bacteria,NA,NA,NA,NA,NA,0.73715606
a06b72b425d5f5c55f092c29a3383987,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.997876817
f8585da2e6134eac1abe6b0444458919,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Xanthomonadales, Rhodanobacteraceae,NA,0.999999999
65ccc281ff9b03acec1b0b36faacc7ae,D_0__Bacteria,D_1__Kiritimatiellaeota,D_2__Kiritimatiellae,D_3__WCHB1-41,NA,NA,0.999999997
83b48fe5fd26b3b7138f6db939190780,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,NA,0.99990975
a3cbf459e9b8b4b9404670105cf23435,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales, 67-14,NA,0.988995738
f83f0a81f39b1278e11c1ca0273b16f0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999979057
1971c0d90794088f49d126bcfe91612e,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
b0e67f4b849b463e17387e7e77147b27,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Propionibacteriales, Nocardioidaceae,NA,0.99999435
0f845d4d8a296c07f37c9cbd05c694a4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Beijerinckiaceae,NA,0.98255592
5d585f7c1025442c7a7d967470e1162e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,NA,0.967288626
500293278c7bc446206b527a79714217,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales, AKYG1722,NA,0.999999852
95b5296ea94711b187f62312476d6beb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.997710114
7f586f11ebeb0ab7cfe7f7af4723d7d2,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,NA,NA,NA,0.999999968
21ca28ec71a19e689133bfb6f4dffb06,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
9d8ec85783b8cd77f47233aab03040cf,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999086038
47cfc6a94e49bfe4b4e27d4cd3e2f4bc,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales, JG30-KF-CM45,NA,0.999999974
6fdb82502c420a03669355d4f3d68367,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,NA,1
d788a0031ada25f891d4d4275f57ae39,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999236368
c9174e2eeee8f37db24bbaf73456f76a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.786841195
549cfb291cd1dc25ec52af927ceee41a,D_0__Bacteria,NA,NA,NA,NA,NA,0.94195434
3b0636ad326b393c2d40854018ae514a,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Solirubrobacterales, 67-14,NA,0.999844417
cd787e3e88548b761f18cb9e95e0cd5d,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
ee5cda424738e9fd5919ef0baec53bb0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
57915e0eb39b0c9a0b9ac6f068fb5a87,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,NA,0.999999389
3a954480edf85f95a0295de34a8aaf32,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
ffa3fb94909fa02ca1d5e14a30ef1cd2,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales, Spongiibacteraceae,NA,0.977986306
5c4066b1a7a5614f8582294e31f7fd8b,D_0__Bacteria,D_1__Chloroflexi,D_2__KD4-96,NA,NA,NA,0.999999914
d85bcccdb1b8c03d35ddcaafd87bfa3b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999985961
cd61f13b83af03d08d2c24eb8b06d0e3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodospirillales, uncultured,NA,0.999792733
b90db8b98133a6ef9db09b1353bc9a22,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,NA,NA,NA,0.813172372
9ad1412074b3f84b8a4f5823158005bf,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.999999075
48f46448c3707037fece297938fae2b2,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Peptostreptococcaceae,NA,0.999783645
8a65af7aeed5761643cee04376d04db4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999999985
e1625ddb0cc500d981bf29acd533f349,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999929676
a7540ec5257bb31940c73696fc99c65a,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,NA,NA,NA,0.815430991
3e3df24a8e4d9154df7641bbc309ac98,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales, JG30-KF-CM45,NA,0.994731836
9a63e3637b7782fe7d780ad0348c8b7c,D_0__Bacteria,NA,NA,NA,NA,NA,0.9631409
984c73f8e553f80e1fc0c9ff5fa6f626,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.950671207
89c216055b07fd1a8e3a82b95d31642c,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfuromonadales, Desulfuromonadaceae,NA,0.983225808
1309eaffd71948dec056f0ee7267591a,D_0__Bacteria,D_1__Acidobacteria,D_2__Holophagae,D_3__Subgroup 7,NA,NA,0.999999944
a3c479c24284e9298ce204d4f43b9035,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.999999946
dd90f163e42a16b595ed04018a4e059c,D_0__Bacteria,NA,NA,NA,NA,NA,0.963769225
19a5781e9b69b94d7fa53fa92071040e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
cb95708e150188826175e435f8fd5623,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.999818882
3eac961fe583592a68ac2562f471d9e1,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.996197151
b6c41e95039816591a048f8e673ee734,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
61976e8f3f721c6857d7ddab06c06f69,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__IMCC26256,NA,NA,0.999973055
bd64d83e2de920621ab9d37d1d611231,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
ae00bcae6cef6a6421b80ea90fe6c84d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999983584
ad1517edec32b27ab576d5ac9c8c204c,D_0__Bacteria,D_1__FBP,NA,NA,NA,NA,1
35e71127bc5022457d81d301fb9c503c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999585173
03badbaaf3da763b8ffe8c4b528b3dec,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.86868408
f4c9a0753462b933088cc440b05df5ab,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales, uncultured,NA,0.985633517
28d359cc5f9f3db4d7696cfb9b19d657,D_0__Bacteria,NA,NA,NA,NA,NA,0.991646382
25c48639a9150ff4aec10ca61f3b5b73,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
27b3a1d96354d0230dbfd6645a84df85,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.99999306
b2e3c127b97ef0fc42bedb61064234f1,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, Blfdi19,NA,0.999971993
2d89c58a4874ea7767b3c089388fb051,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,NA,NA,0.742226349
c564d0da7bead35310731ec9b6382713,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Planctomycetales, uncultured,NA,0.999999889
48773cd6f626f0ac0519f3802ffacdf8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999799609
d6f43c807a3c00c64d084d8c9a7fa9a7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Chitinophagales, Chitinophagaceae,NA,0.999984736
61de90654a65e72f187f495c4e83c43d,D_0__Eukaryota,D_1__Opisthokonta,D_2__Nucletmycea,D_3__Fungi,D_9__Filobasidiaceae,NA,0.878974793
54435b35977125d42301581e7bca50a6,D_0__Bacteria,NA,NA,NA,NA,NA,0.944913252
a2e5d4e5ec6da895c6850d3572b649d5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales, Rhodobacteraceae,NA,0.848196269
3980a04fa37c3a68872f414ac6221a96,D_0__Bacteria,D_1__Cyanobacteria,D_2__Sericytochromatia,NA,NA,NA,0.999994927
6c3fe71555932a6cb67fce54a5a59d44,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Microscillaceae,NA,0.999999996
9705267159152d776e4c43257829d33c,D_0__Bacteria,NA,NA,NA,NA,NA,0.99830144
701f63dfa321dd7e6ee74856e452fb37,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,NA,1
f61c9d3152b4380ab993eeec0b2fa7de,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
6c58f292c8038271fecf60e375b40a1e,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales, AKIW781,NA,0.999982828
feb4b5bccf1a558cfd124ec6eba6ad18,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales, Erysipelotrichaceae,NA,1
8a010a746d326fbb074f1b4258ff0a5f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Desulfovibrionales, Desulfovibrionaceae,NA,0.983043857
c1afdd19abd5ae29491a6066e0c27ceb,D_0__Bacteria,D_1__Acidobacteria,D_2__Blastocatellia (Subgroup 4),D_3__11-24,NA,NA,0.999999808
2826d085b42351bae6bea314e0a46a79,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999997555
d54be690ddd0ee4aee094baaeba73b90,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,NA,0.999858378
dcba026e05bff3a2b5502def3169b9a2,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales,NA,NA,0.904621809
9e46263b5e9f34d86c107648829a8bfd,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,NA,1
015a45e9428dc7227bbb1d7576b7b34b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999976552
388ba22c73294939c83049d119be7d23,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.999941788
51958568ac27afe64a2f59f29da03152,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,NA,NA,NA,0.999989324
27343089b20d1670dae7c9f206c839cb,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Enterobacteriales, Enterobacteriaceae,NA,0.999889161
24f8c52ebabe570368327702eb96981d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales, Cellvibrionaceae,NA,0.756901833
aac1432501c056b177e5416395fecdf5,Unassigned,NA,NA,NA,NA,NA,0.70637975
9c0b24083d32eda0db1d582210ddb7a5,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,NA,0.99998894
7644258c1d39f831ed9f9aca616117d6,D_0__Bacteria,NA,NA,NA,NA,NA,0.974033673
a4c30520ab5e116407cfd32018f261b8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.99987929
cc3170afaaf74bb74b4717d963185792,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Cyclobacteriaceae,NA,0.999986784
3c139058c92cdcb7da2a7cc7768fa3ad,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Burkholderiaceae,NA,0.988990078
2fad1c6286abbd33fc70eb573365e6aa,D_0__Bacteria,NA,NA,NA,NA,NA,0.987277995
81b918d8821da22738227b04a66ed833,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999922911
589ebad64f8c1df628fe486aa3cb396f,D_0__Bacteria,NA,NA,NA,NA,NA,0.992041894
437fdd9785d0687c51c8a35baced4c96,D_0__Bacteria,D_1__Verrucomicrobia,D_2__Verrucomicrobiae,D_3__Pedosphaerales, Pedosphaeraceae,NA,1
e1a2cfddf66f8829cb3a1343a092056d,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales, Saccharimonadaceae,NA,0.999776435
49e10541067bcd4be3b377631c3e3b9a,D_0__Bacteria,D_1__Firmicutes,D_2__Negativicutes,D_3__Selenomonadales, Veillonellaceae,NA,1
08714d2c12cbc46aeb1bf4514daf91c3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999693421
7fff6b7da5933fd3c8146e3b7bf491e4,D_0__Bacteria,NA,NA,NA,NA,NA,0.915724312
ef5f7001e527e2e90c96325606dbf535,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Myxococcales, mle1-27,NA,0.999722815
e1287bc1eaa421ae4e7c32ca7aa3ff23,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,1
0ed2a313c4ce0dae6923482ba4e85875,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,NA,NA,0.707723371
90f4a5d35e76ca579c0e22add0282749,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999840141
0a4f9aa42d22a9cb50f5f330a6daefbb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,NA,NA,NA,0.999987973
7c6e01f00c71365caeb267d2186ffa25,Unassigned,NA,NA,NA,NA,NA,0.769224313
069d35ea5f22c5268e312e7374d8a424,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999886725
ace392e580d1f51fc5fce92210302839,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,NA,NA,0.999971128
13631dceb4a817392863a35f49bfefc8,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales,NA,NA,0.99999983
9b528723cd5508bbd40a119eba27bfe7,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.998578314
1d3fc253d430003074faec64ec38954f,D_0__Bacteria,NA,NA,NA,NA,NA,0.964029103
a5178eab4e41fd9727de0528b0a56c44,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
301e8ecb714abb3e3293c703f8cf7826,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Thermomicrobiales, JG30-KF-CM45,NA,0.99999994
6f5b978c57583bd98cca8fe5956ccf5e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,NA,0.999994285
df505c6cd45908864979692a87fc6e70,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999999999
f4607df5849f24928a900df569259797,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,NA,NA,NA,0.99943619
60990ee32cb6fd12f7f6552316210076,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Moraxellaceae,NA,1
cc3c5c96afcba3634876fbb4c3c18bd8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.996211736
a51ee97766a7c362cb206beec6296d62,D_0__Bacteria,D_1__Chloroflexi,D_2__Chloroflexia,D_3__Kallotenuales, AKIW781,NA,0.756968004
fca5ea81a26f8a55665e5110dda66c71,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,NA,NA,0.7494492
278d63353732b7ce4d9450d88bac8cbc,D_0__Bacteria,D_1__Planctomycetes,D_2__Planctomycetacia,D_3__Pirellulales, Pirellulaceae,NA,0.999999806
27552c5e378d14ba223fbb234a15344d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,1
b3bd9fa38cee7685ecc3fa3c57bf4394,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,NA,0.999985193
21bb1463a61d694c8b39cbb46571a596,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Bacteroidales, Muribaculaceae,NA,0.999851301
f8e2b01e0d14a7a9dee3c358b146519b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.996444889
8127270ad0f73ea142f5101f1509b20b,D_0__Bacteria,D_1__Actinobacteria,D_2__Thermoleophilia,D_3__Gaiellales, uncultured,NA,0.992689188
acc8db1ce26466624170b357542c1a59,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales, Sphingomonadaceae,NA,0.999999862
7235e5344ca7882c13fe0050a222ffe5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.997216555
23ea8e7a1acf4d06e1cefbf74b24ab21,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,NA,0.999945174
b1bd597750a4714f483e78e7de9e368a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bradymonadales,NA,NA,0.998426915
2e174cf72420d8de364081c2d6c3dc09,D_0__Bacteria,D_1__Chloroflexi,D_2__OLB14,NA,NA,NA,0.999698376
c9c629a9350df8d1987049a0efdbc274,D_0__Bacteria,NA,NA,NA,NA,NA,0.95738243
5dbb2e9c1fa8ffacdeae9294d0c7a83c,D_0__Bacteria,D_1__Armatimonadetes,D_2__Fimbriimonadia,D_3__Fimbriimonadales, Fimbriimonadaceae,NA,0.999999838
5fd9251e82d441e3bdedead854d6d3cd,D_0__Bacteria,NA,NA,NA,NA,NA,0.989422679
c2f114ac45ea829d528adc5d56e26ae2,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,NA,NA,NA,1
b5f0b649839431dc0ffcf63899ed97f7,D_0__Bacteria,D_1__Planctomycetes,D_2__Phycisphaerae,D_3__Tepidisphaerales, WD2101 soil group,NA,0.999959618
c3a52b3393cde85767323a54f99e786c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__SAR86 clade,NA,NA,1
